"task","code","generated"
"5895fc4e-b515-464a-a0e2-697d86bf8783","v = input()
for i in range(len(v)):
    if v[i] == ' ':
        x = i
        break
a = int(v[:x])
v = v[x + 1: ]
s=''
for u in range(len(v)):
    if v[u] != ' ':
        s+=v[u]
v = v.replace(max(s), min(s))
print(v)","0.0"
"bb650c26-e5ff-4faf-9447-76e7e6965b4d","n, k = map(int, input().split())
a = list(map(int, input().split()))
a.sort(reverse=True)
for i in range(n):
    if k == 0:
        break
    if a[i] < 0:
        a[i] = -a[i]
        k-=1
    else:
        a[i] = a[i] * (-1)**k
        k = 0
print(sum(a))
    
","0.0"
"a40047cc-77a1-4a37-9e28-a61947b07df8","n = int(input())
m = sorted([int(x) for x in input().split()])
d = sorted([int(x) for x in input().split()])
print(sum([(abs(m[i]-d[i])) for i in range(n)]))","0.0"
"7aef5f21-3d8a-4711-9507-28bcb1b28522","import math
m= math 
n = int(input())
l = m.floor(n**0.5)
w = m.ceil(n/l)
print(2*n+l+w)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","def is_awesome(n):
    return sum(int(digit) for digit in str(n)) == 10

def find_kth_awesome(k):
    count = 0
    num = 19
    while True:
        if is_awesome(num):
            count += 1
            if count == k:
                return num
        num += 9

k = int(input())
print(find_kth_awesome(k))
","0.0"
"bb650c26-e5ff-4faf-9447-76e7e6965b4d","n, k = map(int, input().split())
a = list(map(int, input().split()))
for i in range(n):
    if k == 0:
        break
    if a[i] < 0:
        a[i] = -a[i]
        k-=1
    else:
        a[i] = a[i] * (-1)**k
        k = 0
print(sum(a))
    
","0.0"
"027966cc-bba6-4e6a-83bf-ea3f730fb59d","x = int(input())
a = input()
b = []
for i in range(x):
    if i+1 < x:
        if (a[i]+a[i+1]) not in b:
            b.append(a[i]+a[i+1])
print(len(b))","0.0"
"bb650c26-e5ff-4faf-9447-76e7e6965b4d","n, k=map(int, input().split())
a=list(map(int, input().split()))
for i in range(n):
    if not k or a[i]>0:
        break
    k-=1
    a[i]*=-1
if k%2:
    a[i]*=-1
s=sum(a)
print(s)","0.0"
"5eebb219-dec9-41ce-83c6-efc4a4670acc","a = ['q','w','e','r','t','y','u','i','o','p','a','s','d','f','g','h','j','k','l','z','x','c','v','b','n','m']
print(a[(a.index(input())+1)%26])","0.0"
"17c6577a-b831-485d-ba22-fb47923019b4","i = int(input())
g = []
for h in range(i+1):
    a = """"
    a = a + "" ""*h*2
    for o in range(i+1-h):
        a = a + str(o) + "" ""
    for o in range(i-1-h,-1,-1):
        a = a + str(o) + "" ""
    a = a[:-1]
    a = a + "" "" * h*2
    g.append(a)
c = []
for t in range(len(g)-1,-1, -1):
    c.append(g[t])
for b in range(len(c)-1):
    print(c[b])
for b in g:
    print(b)","0.0"
"5eebb219-dec9-41ce-83c6-efc4a4670acc","s = ['q', 'w', 'e', 'r', 't', 'y', 'u', 'i', 'o', 'p', 'a', 's', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'z', 'x', 'c', 'v', 'b', 'n', 'm', 'q']
a = input()
i = s.index(a)
print(s[i+1])","0.0"
"bb650c26-e5ff-4faf-9447-76e7e6965b4d","n, k = map(int, input().split())
a = list(map(int, input().split()))
for i in range(n):
    if k == 0:
        break
    if a[i] < 0:
        a[i] = -a[i]
        k-=1
    else:
        a[i] = a[i] * (-1)**(k%2)
        k = 0
print(sum(a))
    
","0.0"
"bb650c26-e5ff-4faf-9447-76e7e6965b4d","n, k = map(int, input().split())
a = list(map(int, input().split()))
for i in range(n):
    if k == 0:
        break
    if a[i] < 0 and k > 0:
        a[i] = -a[i]
        k -= 1
    else:
        a[i] = a[i] * (-1) **(k % 2)
        k = 0
print(sum(a))","0.0"
"c2081cad-a682-43e2-8960-081ef8963a37","a,b = map(int,input().split())
m = min(a,b)
s = (max(a,b)-m) // 2
print(m,s)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k=int(input())
s=10
for i in range(k):
    s+=9
print(s)
","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k = int(input())
if 1 <= k <= 9:
    print(19 + (k - 1) * 9)
else:
    print(109 + (k - 10) * 9)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","q=int(input())
w=10
while q!=0:
    w=w+9
    if w%10!=0:
        q=q-1
print(w)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","n = int(input())
t = 0
g = 19
h = 0
a = 0
while t != n:
    for i in str(g):
        a += int(i)
    if a == 10:
        t += 1
    g += 9
    a = 0
print(g-9)","0.0"
"a4accdf7-f726-49d2-b19a-aeb590224402","n = int(input())
f = 1
for i in range(2, 10):
    f *= i
c = 1
for i in range(n+9, n, -1):
    c *= i
print(c // f)
","0.0"
"5eebb219-dec9-41ce-83c6-efc4a4670acc","keyboard = {
    'a': 's', 's': 'd', 'd': 'f', 'f': 'g', 'g': 'h',
    'h': 'j', 'j': 'k', 'k': 'l', 'l': 'z', 'z': 'x',
    'x': 'c', 'c': 'v', 'v': 'b', 'b': 'n', 'n': 'm',
    'm': 'q', 'q': 'w', 'w': 'e', 'e': 'r', 'r': 't',
    't': 'y', 'y': 'u', 'u': 'i', 'i': 'o', 'o': 'p',
    'p': 'a'
}

letter = input()
print(keyboard[letter])","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k = input()
temp = []
result = """"
difference = 0
for i in k:
    temp.append(int(i))
summ = sum(temp)
if(summ<10):
    difference = 10 - summ
temp.append(difference)
for i in range(len(temp)):
    result += str(temp[i])
print(result)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","def sum_of_digits(n):
    return sum(int(digit) for digit in str(n))
k = int(input())
ydivitelnoechislo = []
number = 1
while len(ydivitelnoechislo) < k:
    if sum_of_digits(number) == 10:
        ydivitelnoechislo.append(number)
    number += 1
ydivitelnoechislo.sort()
print(ydivitelnoechislo[k-1])
","0.0"
"e16baab9-5d32-479d-877e-04518a247380","nr = list(map(int, input().split()))
n=nr[0]
r=nr[1]
d = list(map(int, input().split()))

i=0
k=1
s=0

while (k<len(d) and i<len(d)-1):
    if d[k]-d[i] <= r:
        k += 1

    else:
        s += n - k
        i += 1


print(s)","0.0"
"39674b7f-1b5d-40b8-aa5c-02f2ac4a2a4b","a = int(input())
q1 = [['####'], ['#  #'], ['#  #'], ['#  #'], ['####']]
q2 = [['   #'], [' # #'], ['#  #'], ['   #'], ['   #']]
aaa = 0
aa = []
if a == 0:
    for iii in q1:
        print(' '.join(iii))
else:
    while a > 0:
        aaa = a%2
        aa.append(str(aaa))
        a = a//2
    aa = aa[::-1]
    for l in range(5):
        for i in range(len(aa)):
            if aa[i]=='1':
                print(*q2[l], end=' ')
            else:
                print(*q1[l], end=' ')
        print()","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k = input()
temp = []
result = """"
difference = 0
for i in k:
    temp.append(int(i))
summ = sum(temp)
if(summ<10):
    difference = 10 - summ
temp.append(difference)
for i in range(len(temp)):
    result += str(temp[i])
print(int(result))
","0.0"
"aeb122ea-bb7f-44ee-93c8-65ead3d4f5f3","a,b,=map(int, input().split())
c=0
d=0
while d+b+5*c<236:
    if c<a:
        c=c+1
        s=5*c
        d=s+d
    else:
        d=999
print(c)","0.0"
"5eebb219-dec9-41ce-83c6-efc4a4670acc","keyboard = {
    'a': 's', 's': 'd', 'd': 'f', 'f': 'g', 'g': 'h',
    'h': 'j', 'j': 'k', 'k': 'l', 'l': 'z', 'z': 'x',
    'x': 'c', 'c': 'v', 'v': 'b', 'b': 'n', 'n': 'm',
    'm': 'q', 'q': 'w', 'w': 'e', 'e': 'r', 'r': 't',
    't': 'y', 'y': 'u', 'u': 'i', 'i': 'o', 'o': 'p',
    'p': 'a'
}

letter = input()
print(keyboard[letter])","0.0"
"a4accdf7-f726-49d2-b19a-aeb590224402","n = int(input())
c = 0
for i in range(10**(n-1), 10**n):
    h = str(i)
    flag = True
    for j in range(n-1):
        if int(h[j+1]) >int(h[j]):
            flag = False
            continue
    if flag:
        c += 1
print(c+1)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k = input()
temp = []
result = """"
difference = 0
for i in k:
    temp.append(int(i))
summ = sum(temp)
if(summ<10):
    difference = 10 - summ
    temp.append(difference)
for i in range(len(temp)):
    result += str(temp[i])
print(int(result))
","0.0"
"c2081cad-a682-43e2-8960-081ef8963a37","red, blue = map(int, input().split())

razn = min(red, blue)
red -= razn
blue -= razn

odinak = 0
odinak += red // 2
odinak += blue // 2
print(razn, odinak)","0.0"
"027966cc-bba6-4e6a-83bf-ea3f730fb59d","a = int(input())
s = input()
l = []
k=0
for i in range(a-1):
    if s[i:i+2] not in l:
        l.append(s[i:i+2])
        k+=1
print(k)
","0.0"
"02bc07a3-d63a-4896-b585-e74c06bfc7f2","a = list(map(int, input().split("" "")))
b = list(map(int, input().split("" "")))
q=0
for i in range(len(b)):
    q=q+b[i]
if q<0:
    q=q*-1
print((q+a[1]-1)//a[1])
","0.0"
"7aef5f21-3d8a-4711-9507-28bcb1b28522","a = 4
n = 1
nn = 0
b = int(input())
while n < b:
    n += 1
    a += 3
    if not n < b:
        break
    n += nn
    a += 2 * nn
    if not n < b:
        break
    n += 1
    a += 3
    if not n < b:
        break
    n += nn
    a += 2 * nn
    nn += 1
    if not n < b:
        break
    n += 1
    a += 2
if b == n:
    print (a)
else:
    print (a - (n - b) * 2)","0.0"
"a4accdf7-f726-49d2-b19a-aeb590224402","n = int(input())
c = 0
for i in range(10**(n-1), 10**n):
    h = str(i)
    flag = True
    for j in range(n-1):
        if int(h[j+1]) >int(h[j]):
            flag = False
            break
    if flag:
        c += 1
print(c+1)","0.0"
"027966cc-bba6-4e6a-83bf-ea3f730fb59d","n = int(input())
string = input()

arr = []

for i in range(0, len(string) - 1):
    if string[i:i + 2] not in arr:
        arr.append(string[i:i+2])

arr = set(arr)

print(len(arr))","0.0"
"5895fc4e-b515-464a-a0e2-697d86bf8783","a = input()
b = a.split(' ')
c = b 
c.remove(b[0])
n = max(c)
f = min(c)
q = ''
for i in range(len(c)):
    if int(c[i]) >= int(n):
        c[i] = int(f)
for i in range(len(c)):
    q += str(c[i]) + ' '
print(q)","0.0"
"a4accdf7-f726-49d2-b19a-aeb590224402","

def counter(k, n):
    if n == 1:
        return 10-k
    s = 0
    for i in range(k, 10):
        s += counter(i, n-1)
    return s


n = int(input())
print(counter(0, n))","0.0"
"c2081cad-a682-43e2-8960-081ef8963a37","a, b = map(int, input().split())
a1 = min(a, b)
a2 = (max(a, b) - min(a, b)) // 2

print(a1, a2)
","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","n = int(input())
cnt = 0
while n > 0:
    if n >= 5:
        cnt+= n//5
        n%= 5
    elif n >= 2:
        cnt += n //2
        n%=2
    else:
        cnt += n
        n = 0
print(cnt)
","0.0"
"7aef5f21-3d8a-4711-9507-28bcb1b28522","n = int(input())
a,b = 1, 0
s=4
n-=1
while n!=0:
    if n<=max(a, b):
        s+=n*2+1
        break
    else:
        s+=2*a+1
        if b==0:
            n-=a
            a+=1
            b=1
        else:
            n-=a
            b=0
print(s)","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","N = int(input())

count = 0
while N > 0:
    if N >= 5:
        N -= 5
    elif N >= 2:
        N -= 2
    else:
        N -= 1
    count += 1

print(count)
","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","N = int(input())

flasks_count = 0
current_length = 1

while current_length < N:
    if N - current_length >= 5:
        flasks_count += 1
        current_length *= 5
    elif N - current_length >= 2:
        flasks_count += 1
        current_length *= 2
    else:
        flasks_count += 1
        current_length += 1

print(flasks_count)","0.0"
"a4accdf7-f726-49d2-b19a-aeb590224402","n = int(input())
d = 1
for i in range(2, 10):
    d *= i
c = 1
for i in range(n+9, n, -1):
    c *= i
print(c//d)","0.0"
"11d7d14b-eb4a-4dd7-94c1-67a03264c424","n=int(input())
a=list(map(int,input().split()))
s=0
mi=1000000000000000000000000000
for i in a:
    s+=i
    if i%2==1 and i<mi:
        mi=i
if s%2==1:
    s=s-mi
print(s)
","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","q=int(input())
w=10
w1=10
while q!=0:
    w=w+9
    w1=w
    s=0
    while w1>0:
        s=s+w1%10
        w1=w1//10
    if w%10!=0 and s==10:
        q=q-1
print(w)","0.0"
"17c6577a-b831-485d-ba22-fb47923019b4","n = int(input())
w = (n+1)*2
A  = [ ]

for i in range(w):
   A.append([])
   for x in range(w):
       d = n - abs(x-n) - abs(i-n)
       A[i].append( d if d > -1 else "" "")

for l in A:
    print(*l,sep=' ')
","0.0"
"39674b7f-1b5d-40b8-aa5c-02f2ac4a2a4b","n=int(input())
k=''
if n==0:
    print('#### ')
    print('#  # ')
    print('#  # ')
    print('#  # ')
    print('#### ')
else:
    while n>0:
        k=k+str(n%2)
        n=n//2
    k1=''
    k=str(k)
    u=len(k)
    str1=''
    str2=''
    str3=''
    str4=''
    str5=''
    for i in range(u):
        k1+=k[u-1-i]
    k=k1
    for i in range(u):
        if k1[i]=='1':
            str1 += '   # '
            str2 += ' # # '
            str3 += '#  # '
            str4 += '   # '
            str5 += '   # '
        else:
            str1 += '#### '
            str2 += '#  # '
            str3 += '#  # '
            str4 += '#  # '
            str5 += '#### '
    print(str1)
    print(str2)
    print(str3)
    print(str4)
    print(str5)","0.0"
"a4accdf7-f726-49d2-b19a-aeb590224402","data = {}

def counter(k, n):
    global data
    try:
        return data[k,n]
    except KeyError:
        if n == 1:
            data[k, n] = 10-k
            return 10-k
        s = 0
        for i in range(k, 10):
            s += counter(i, n-1)
        data[k, n] = s
        return s


n = int(input())
print(counter(0, n))","0.0"
"c2081cad-a682-43e2-8960-081ef8963a37","a = [int(i) for i in input().split()]
print(min(a),abs(a[0] - a[1])//2,sep=' ')
","0.0"
"8381a3f6-aaba-448f-b65f-50117785adf7","import math
n, m, a = map(int, input().split())
h = math.ceil(n/a)  
v= math.ceil(m/a)    
r = h * v  
print(r)","0.0"
"39674b7f-1b5d-40b8-aa5c-02f2ac4a2a4b","a = int(input())
c = ''
d = ''
e = ''
f = ''
g = ''
if a == 0:
    print('####')
    print('#  #')
    print('#  #')
    print('#  #')
    print('####')
elif a == 1:
    print('   #')
    print(' # #')
    print('#  #')
    print('   #')
    print('   #')
else:
    b = ''
    while a > 0:
        b = str(a%2) + b
        a = a//2
    for i in range(len(b)):
        if int(b[i]) == 0:
            c = c +' ####'
            d = d +' #  #'
            e = e +' #  #'
            f = f +' #  #'
            g = g +' ####'
        else:
            c = c +'    #'
            d = d +'  # #'
            e = e +' #  #'
            f = f +'    #'
            g = g +'    #'
    print(c)
    print(d)
    print(e)
    print(f)
    print(g)","0.0"
"8381a3f6-aaba-448f-b65f-50117785adf7","n,m,a=map(int, input().split())
x=0
y=0
if n%a!=0:
    x=n//a+1
else:
    x=n//a
if m%a!=0:
    y=m//a+1
else:
    y=m//a
print(x*y)

","0.0"
"bb650c26-e5ff-4faf-9447-76e7e6965b4d","def m(): return map(int, input().split())
def spisok ():
    a = input().split()
    for i in range (len(a)):
        a[i] = int(a[i])
    return a

n, k = m()
a = spisok()
for i in range (n - 1, -1, -1):
    if a[i] == 0:
        a.pop(i)
for i in range (len(a)):
    if k == 0:
        break
    if a[i] < 0:
        a[i] *= -1
        k -= 1
    else:
        break
b = min(a)
print (sum(a) if k % 2 == 0 else sum(a) - b * 2)","0.0"
"11d7d14b-eb4a-4dd7-94c1-67a03264c424","b=int(input())
s=input()
a=list(map(int, s.split()))
q=0
w=9999
for i in range(b):
    q=q+a[i]
    if a[i]%2!=0 and a[i]<w:
        w=a[i]
if q%2==0:
    print(q)
else:
    print(q-w)","0.0"
"17c6577a-b831-485d-ba22-fb47923019b4","n = int(input())
if n == 2:
    print(""""""    0
  0 1 0
0 1 2 1 0
  0 1 0
    0"""""")
elif n == 3:
    print(""""""      0
    0 1 0
  0 1 2 1 0
0 1 2 3 2 1 0
  0 1 2 1 0
    0 1 0
      0"""""")
elif n == 4:
    print(""""""    
        0
      0 1 0
    0 1 2 1 0
  0 1 2 3 2 1 0
0 1 2 3 4 3 2 1 0
  0 1 2 3 1 1 0
    0 1 2 1 0
      0 1 0
        0"""""")
elif n == 5:
    print(""""""   
          0
        0 1 0
      0 1 2 1 0
    0 1 2 3 2 1 0
  0 1 2 3 4 3 2 1 0
0 1 2 3 4 5 4 3 2 1 0
  0 1 2 3 4 3 2 1 0
    0 1 2 3 2 1 0
      0 1 2 1 0
        0 1 0
          0"""""")
elif n == 6:
    print(""""""   
            0
          0 1 0
        0 1 2 1 0
      0 1 2 3 2 1 0
    0 1 2 3 4 3 2 1 0
  0 1 2 3 4 5 4 3 2 1 0
0 1 2 3 4 5 6 5 4 3 2 1 0
  0 1 2 3 4 5 4 3 2 1 0
    0 1 2 3 4 3 2 1 0
      0 1 2 3 2 1 0
        0 1 2 1 0
          0 1 0
            0"""""")
elif n == 7:
    print(""""""            
              0
            0 1 0
          0 1 2 1 0
        0 1 2 3 2 1 0
      0 1 2 3 4 3 2 1 0
    0 1 2 3 4 5 4 3 2 1 0
  0 1 2 3 4 5 6 5 4 3 2 1 0
0 1 2 3 4 5 6 7 6 5 4 3 2 1 0
  0 1 2 3 4 5 6 5 4 3 2 1 0
    0 1 2 3 4 5 4 3 2 1 0
      0 1 2 3 4 3 2 1 0
        0 1 2 3 2 1 0
          0 1 2 1 0
            0 1 0
              0"""""")
elif n == 8:
    print(""""""            
                0
              0 1 0
            0 1 2 1 0
          0 1 2 3 2 1 0
        0 1 2 3 4 3 2 1 0
      0 1 2 3 4 5 4 3 2 1 0
    0 1 2 3 4 5 6 5 4 3 2 1 0
  0 1 2 3 4 5 6 7 6 5 4 3 2 1 0
0 1 2 3 4 5 6 7 8 7 6 5 4 3 2 1 0
  0 1 2 3 4 5 6 7 6 5 4 3 2 1 0
    0 1 2 3 4 5 6 5 4 3 2 1 0
      0 1 2 3 4 5 4 3 2 1 0
        0 1 2 3 4 3 2 1 0
          0 1 2 3 2 1 0
            0 1 2 1 0
              0 1 0
                0"""""")
elif n == 9:
    print(""""""            
                  0 
                0 1 0
              0 1 2 1 0
            0 1 2 3 2 1 0
          0 1 2 3 4 3 2 1 0
        0 1 2 3 4 5 4 3 2 1 0
      0 1 2 3 4 5 6 5 4 3 2 1 0
    0 1 2 3 4 5 6 7 6 5 4 3 2 1 0
  0 1 2 3 4 5 6 7 8 7 6 5 4 3 2 1 0
0 1 2 3 4 5 6 7 8 9 8 7 6 5 4 3 2 1 0
  0 1 2 3 4 5 6 7 8 7 6 5 4 3 2 1 0
    0 1 2 3 4 5 6 7 6 5 4 3 2 1 0
      0 1 2 3 4 5 6 5 4 3 2 1 0
        0 1 2 3 4 5 4 3 2 1 0
          0 1 2 3 4 3 2 1 0
            0 1 2 3 2 1 0
              0 1 2 1 0
                0 1 0
                  0"""""")","0.0"
"02bc07a3-d63a-4896-b585-e74c06bfc7f2","n, x = map(int, input().split())
n = list(map(int, input().split()))
q = 0
for i in range(len(n)):
    q = q + int(n[i])
if q%x==0:
    print(abs(q)//x)
else:
    print(abs(q)//x+1)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","k = int(input())
n = 0
b=0
x = 0
while k>0:
    while b==0:
        x = 0
        n+=1
        z = n
        while z>0:
            x+=z%10
            z=z//10
        if x==10:
            k-=1
            break
print(n)","0.0"
"a4accdf7-f726-49d2-b19a-aeb590224402","from itertools import *

n = int(input())

b = 0
g = 0
for i in product('0123456789', repeat=n):
    s = ''.join(i)
    for x in range(len(s) - 1):
        if int(s[x]) > int(s[x+1]):
            b += 1
            break
    g += 1
print(g - b)
","0.0"
"17c6577a-b831-485d-ba22-fb47923019b4","n = int(input())
if n == 2:
    print(""""""    0
  0 1 0
0 1 2 1 0
  0 1 0
    0"""""")
elif n == 3:
    print(""""""      0
    0 1 0
  0 1 2 1 0
0 1 2 3 2 1 0
  0 1 2 1 0
    0 1 0
      0"""""")
elif n == 4:
    print(""""""    
        0
      0 1 0
    0 1 2 1 0
  0 1 2 3 2 1 0
0 1 2 3 4 3 2 1 0
  0 1 2 3 2 1 0
    0 1 2 1 0
      0 1 0
        0"""""")
elif n == 5:
    print(""""""   
          0
        0 1 0
      0 1 2 1 0
    0 1 2 3 2 1 0
  0 1 2 3 4 3 2 1 0
0 1 2 3 4 5 4 3 2 1 0
  0 1 2 3 4 3 2 1 0
    0 1 2 3 2 1 0
      0 1 2 1 0
        0 1 0
          0"""""")
elif n == 6:
    print(""""""   
            0
          0 1 0
        0 1 2 1 0
      0 1 2 3 2 1 0
    0 1 2 3 4 3 2 1 0
  0 1 2 3 4 5 4 3 2 1 0
0 1 2 3 4 5 6 5 4 3 2 1 0
  0 1 2 3 4 5 4 3 2 1 0
    0 1 2 3 4 3 2 1 0
      0 1 2 3 2 1 0
        0 1 2 1 0
          0 1 0
            0"""""")
elif n == 7:
    print(""""""            
              0
            0 1 0
          0 1 2 1 0
        0 1 2 3 2 1 0
      0 1 2 3 4 3 2 1 0
    0 1 2 3 4 5 4 3 2 1 0
  0 1 2 3 4 5 6 5 4 3 2 1 0
0 1 2 3 4 5 6 7 6 5 4 3 2 1 0
  0 1 2 3 4 5 6 5 4 3 2 1 0
    0 1 2 3 4 5 4 3 2 1 0
      0 1 2 3 4 3 2 1 0
        0 1 2 3 2 1 0
          0 1 2 1 0
            0 1 0
              0"""""")
elif n == 8:
    print(""""""            
                0
              0 1 0
            0 1 2 1 0
          0 1 2 3 2 1 0
        0 1 2 3 4 3 2 1 0
      0 1 2 3 4 5 4 3 2 1 0
    0 1 2 3 4 5 6 5 4 3 2 1 0
  0 1 2 3 4 5 6 7 6 5 4 3 2 1 0
0 1 2 3 4 5 6 7 8 7 6 5 4 3 2 1 0
  0 1 2 3 4 5 6 7 6 5 4 3 2 1 0
    0 1 2 3 4 5 6 5 4 3 2 1 0
      0 1 2 3 4 5 4 3 2 1 0
        0 1 2 3 4 3 2 1 0
          0 1 2 3 2 1 0
            0 1 2 1 0
              0 1 0
                0"""""")
elif n == 9:
    print(""""""            
                  0 
                0 1 0
              0 1 2 1 0
            0 1 2 3 2 1 0
          0 1 2 3 4 3 2 1 0
        0 1 2 3 4 5 4 3 2 1 0
      0 1 2 3 4 5 6 5 4 3 2 1 0
    0 1 2 3 4 5 6 7 6 5 4 3 2 1 0
  0 1 2 3 4 5 6 7 8 7 6 5 4 3 2 1 0
0 1 2 3 4 5 6 7 8 9 8 7 6 5 4 3 2 1 0
  0 1 2 3 4 5 6 7 8 7 6 5 4 3 2 1 0
    0 1 2 3 4 5 6 7 6 5 4 3 2 1 0
      0 1 2 3 4 5 6 5 4 3 2 1 0
        0 1 2 3 4 5 4 3 2 1 0
          0 1 2 3 4 3 2 1 0
            0 1 2 3 2 1 0
              0 1 2 1 0
                0 1 0
                  0"""""")","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","N=int(input())
if N==1:
    print(0)
else:
    print(N-1)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","q=int(input())
w=10
w1=10
while q!=0:
    w=w+9
    w1=w
    s=0
    while w1>0:
        s=s+w1%10
        w1=w1//10
    if s==10:
        q=q-1
print(w)","0.0"
"a40047cc-77a1-4a37-9e28-a61947b07df8","
n = int(input())
a = sorted(map(int, input().split()))
b = sorted(map(int, input().split()))
s = 0
for i in range(n-1, -1,-1):
    s += abs(a[i]-b[i])
print(s)","0.0"
"027966cc-bba6-4e6a-83bf-ea3f730fb59d","n= int(input())
st=input()
a=set()
for i in range(len(st)-1):
    a.add(st[i:i+2])
print(len(a))

","0.0"
"8381a3f6-aaba-448f-b65f-50117785adf7","m,n,a=map(int,input().split())
k=0
z=0
if max(m,n)%a==0:
    k=max(m,n)//a
else:
     k=max(m,n)//a+1
if min(m,n)%a==0:
    z=min(m,n)//a
else:
     z=min(m,n)//a+1
print(k*z)
","0.0"
"c2081cad-a682-43e2-8960-081ef8963a37","import math
a,b=map(int,input().split())
if a>b:
    min=b
    max=a
else:
    min=a
    max=b
k=math.floor((max-min)/2)
print(min,k)","0.0"
"d949e12a-1807-4b82-a4ab-c1a178a79888","a = int(input())
number = 18
summ = 0
count = 0
while count != a:
    number += 1
    summ = 0
    for i in range(len(str(number))):
        summ += int(str(number)[i])
    if summ == 10:
        count += 1
print(number)","0.0"
"02bc07a3-d63a-4896-b585-e74c06bfc7f2","n,x=list(map(int, input().split()))
list = list(map(int, input().split()))
sum=0
for i in range(n):
    sum+=list[i]
if abs(0-sum)%x==0:
    print(abs(0-sum)//x)
else:
    print(abs(0-sum)//x+1)","0.0"
"a4accdf7-f726-49d2-b19a-aeb590224402","n = int(input())

def f(k):
    l=1
    for i in range(n+9, n, -1):
        l*=i
    return l
t=2*3*4*5*6*7*8*9

print(int(f(n)/t))","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","N=int(input())
if N==1:
    print(0)
elif N%10==0:
    print(N//10*2)
else:
    print(N-1)
    ","0.0"
"02bc07a3-d63a-4896-b585-e74c06bfc7f2","a,b=[int(i) for i in input().split()]
A=[int(i) for i in input().split()]
if sum(A)==0:
    print(0)
if abs(sum(A))<=b:
    print(1)
else:
    nado=(-1*(sum(A)))
    print(nado//b+1) if nado%b!=0 else print(nado//b)","0.0"
"02bc07a3-d63a-4896-b585-e74c06bfc7f2","import math
n, x = map(int, input().split())
s = list(map(int, input().split()))
o = 0
p = 0
for i in range(len(s)):
    if s[i] > 0:
        p += s[i]
    else:
        o += s[i]
print(abs((abs(p) - abs(o)) // x))","0.0"
"7aef5f21-3d8a-4711-9507-28bcb1b28522","import math
from math import sqrt


def f(x, y):
    return x * (y + 1) + y * (x + 1)


n = int(input())
m = math.inf
for i in range(1, int(sqrt(n)) + 1):
    x = i
    y = n // i
    if n % i != 0:
        t = f(x, y) + f(1, n % i)
        m = min(m, t)
    else:
        m = min(m, f(x, y))
print(m)
","0.0"
"5eebb219-dec9-41ce-83c6-efc4a4670acc","a = input()
s = 'qwertyuiopasdfghjklzxcvbnm '
for i in range(len(s)):
    if s[i] == a:
        x = s[i+1]
        if i+1 < 26:
            print(x)
        else:
            print('q')","0.0"
"aeb122ea-bb7f-44ee-93c8-65ead3d4f5f3","w=0
n,k=map(int,input().split())
s=240-k
for i in range(1,n+1):
    if s-i*5>=0:
        s=s-i*5
        w+=1
    else:
        break
print(w)
","0.0"
"5eebb219-dec9-41ce-83c6-efc4a4670acc","a = input()
if a == 'q':
    print('w')
if a == 'w':
    print('e')
if a == 'e':
    print('r')
if a == 'r':
    print('t')
if a == 't':
    print('y')
if a == 'y':
    print('u')
if a == 'u':
    print('i')
if a == 'i':
    print('o')
if a == 'o':
    print('p')
if a == 'p':
    print('a')
if a == 'a':
    print('s')
if a == 's':
    print('d')
if a == 'd':
    print('f')
if a == 'f':
    print('g')
if a == 'g':
    print('h')
if a == 'h':
    print('j')
if a == 'j':
    print('k')
if a == 'k':
    print('l')
if a == 'l':
    print('z')
if a == 'z':
    print('x')
if a == 'x':
    print('c')
if a == 'c':
    print('v')
if a == 'v':
    print('b')
if a == 'b':
    print('n')
if a == 'n':
    print('m')
if a == 'm':
    print('q')","0.0"
"02bc07a3-d63a-4896-b585-e74c06bfc7f2","import math
n, x = map(int, input().split())
s = list(map(int, input().split()))
o = 0
p = 0
for i in range(len(s)):
    if s[i] > 0:
        p += s[i]
    else:
        o += s[i]
print(math.ceil(abs((abs(p) - abs(o)) / x)))","0.0"
"6824fb27-2339-421d-85db-60758b59cddc","N=int(input())
if N==1:
    print(0)
elif N%10==0:
    print(N//10*2)
elif N%2==0:
    print(N//2)
elif N%5==0:
    print(N//5)
else:
    print(N-1)
    ","0.0"
